18.10.2014;07:31:55;1;1;0;0;19.6;40;
18.10.2014;07:32:00;1;1;0;0;19.6;40;
18.10.2014;07:32:05;1;1;0;0;19.6;40;
18.10.2014;07:32:10;1;1;0;0;19.6;40;
18.10.2014;07:32:15;1;1;0;0;19.6;40;
18.10.2014;07:32:20;1;1;0;0;19.6;40;
18.10.2014;07:32:25;1;1;0;0;19.6;40;
18.10.2014;07:32:30;1;1;0;0;19.7;40;
18.10.2014;07:32:35;1;1;0;0;19.8;40;
18.10.2014;07:32:40;1;1;0;0;19.9;40;
18.10.2014;07:32:45;1;1;0;0;19.9;40;
18.10.2014;07:32:50;1;1;0;0;20;40;
18.10.2014;07:32:55;1;0;0;0;20.1;40;
18.10.2014;07:33:00;1;0;0;0;20.1;40;
18.10.2014;07:33:05;1;0;0;0;20.2;40;
18.10.2014;07:33:10;1;0;0;0;20.3;40;
18.10.2014;07:33:15;1;0;0;0;20.3;40;
18.10.2014;07:33:20;1;0;0;0;20.3;40;
18.10.2014;07:33:25;1;0;0;0;20.4;40;
18.10.2014;07:33:30;1;0;0;0;20.4;40;
18.10.2014;07:33:35;1;0;0;0;20.5;40;
18.10.2014;07:33:40;1;0;0;0;20.6;40;
18.10.2014;07:33:45;1;0;0;0;20.7;40;
18.10.2014;07:33:50;1;0;0;0;20.8;40;
18.10.2014;07:33:55;1;1;0;0;20.9;40;
18.10.2014;07:34:00;1;1;0;0;20.9;40;
18.10.2014;07:34:05;1;1;0;0;21.1;40;
18.10.2014;07:34:10;1;1;0;0;21.1;40;
18.10.2014;07:34:15;1;1;0;0;21.3;40;
18.10.2014;07:34:20;1;1;0;0;21.3;40;
18.10.2014;07:34:25;1;1;0;0;21.4;40;
18.10.2014;07:34:30;1;1;0;0;21.6;40;
18.10.2014;07:34:35;1;1;0;0;21.7;40;
18.10.2014;07:34:40;1;1;0;0;21.8;40;
18.10.2014;07:34:45;1;1;0;0;21.9;40;
18.10.2014;07:34:50;1;1;0;0;22;40;
18.10.2014;07:34:55;1;0;0;0;22.1;40;
18.10.2014;07:35:00;1;0;0;0;22.3;40;
