21.04.2014;10:35:48;1;1;0;0;21.1;58;
21.04.2014;10:35:53;1;1;0;0;21.2;58;
21.04.2014;10:35:58;1;1;0;0;21.3;58;
21.04.2014;10:36:03;1;1;0;0;21.4;58;
21.04.2014;10:36:08;1;1;0;0;21.5;58;
21.04.2014;10:36:13;1;1;0;0;21.6;58;
21.04.2014;10:36:18;1;0;0;0;21.7;58;
21.04.2014;10:36:23;1;0;0;0;21.8;58;
21.04.2014;10:36:28;1;1;0;0;21.9;58;
21.04.2014;10:36:33;1;1;0;0;22;58;
21.04.2014;10:36:38;1;1;0;0;22.1;58;
21.04.2014;10:36:43;1;1;0;0;22.2;58;
21.04.2014;10:36:48;1;1;0;0;22.3;58;
21.04.2014;10:36:53;1;1;0;0;22.4;58;
21.04.2014;10:36:58;1;0;0;0;22.5;58;
21.04.2014;10:37:03;1;0;0;0;22.6;58;
21.04.2014;10:37:08;1;1;0;0;22.7;58;
21.04.2014;10:37:13;1;1;0;0;22.8;58;
21.04.2014;10:37:18;1;1;0;0;22.9;58;
21.04.2014;10:37:23;1;1;0;0;23;58;
21.04.2014;10:37:28;1;1;0;0;23.1;58;
21.04.2014;10:37:33;1;1;0;0;23.2;58;
21.04.2014;10:37:38;1;0;0;0;23.3;58;
21.04.2014;10:37:43;1;0;0;0;23.4;58;
21.04.2014;10:37:48;1;1;0;0;23.5;58;
21.04.2014;10:37:53;1;1;0;0;23.6;58;
21.04.2014;10:37:58;1;1;0;0;23.7;58;
21.04.2014;10:38:03;1;1;0;0;23.8;58;
21.04.2014;10:38:08;1;1;0;0;23.9;58;
21.04.2014;10:38:13;1;1;0;0;24;58;
21.04.2014;10:38:18;1;0;0;0;24.1;58;
21.04.2014;10:38:23;1;0;0;0;24.2;58;
21.04.2014;10:38:28;1;1;0;0;24.3;58;
21.04.2014;10:38:33;1;1;0;0;24.4;58;
21.04.2014;10:38:38;1;1;0;0;24.5;58;
21.04.2014;10:38:43;1;1;0;0;24.6;58;
21.04.2014;10:38:48;1;1;0;0;24.7;58;
21.04.2014;10:38:53;1;1;0;0;24.8;58;
21.04.2014;10:38:58;1;0;0;0;24.9;58;
21.04.2014;10:39:03;1;0;0;0;25;58;
21.04.2014;10:39:08;1;1;0;0;25.1;58;
21.04.2014;10:39:13;1;1;0;0;25.2;58;
21.04.2014;10:39:18;1;1;0;0;25.3;58;
21.04.2014;10:39:23;1;1;0;0;25.4;58;
21.04.2014;10:39:28;1;1;0;0;25.5;58;
21.04.2014;10:39:33;1;1;0;0;25.6;58;
21.04.2014;10:39:38;1;0;0;0;25.7;58;
21.04.2014;10:39:43;1;0;0;0;25.8;58;
21.04.2014;10:39:48;1;1;0;0;25.9;58;
21.04.2014;10:39:53;1;1;0;0;26;58;
21.04.2014;10:39:58;1;1;0;0;26.1;58;
21.04.2014;10:40:03;1;1;0;0;26.2;58;
21.04.2014;10:40:08;1;1;0;0;26.3;58;
21.04.2014;10:40:13;1;1;0;0;26.4;58;
21.04.2014;10:40:18;1;0;0;0;26.5;58;
21.04.2014;10:40:23;1;0;0;0;26.6;58;
21.04.2014;10:40:28;1;1;0;0;26.7;58;
21.04.2014;10:40:33;
